Customer ID,Customer Name,First_Name,Gender,Segment,Country,City,State,Region,Product ID
RB-19570,Rob Beeghly,Rob,Male,Consumer,United States,Saint Charles,Illinois,Central,TEC-AC-10003027
JL-15835,John Lee,John,Male,Consumer,United States,New York City,New York,East,OFF-PA-10003309
BF-11170,Ben Ferrer,Ben,Male,Home Office,United States,Dallas,Texas,Central,OFF-PA-10000223
KD-16615,Ken Dana,Ken,Male,Corporate,United States,Scottsdale,Arizona,West,FUR-FU-10000672
HF-14995,Herbert Flentye,Herbert,Male,Consumer,United States,Memphis,Tennessee,South,OFF-BI-10002412
CM-12235,Chris McAfee,Chris,Male,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10004971
BD-11770,Bryan Davis,Bryan,Male,Consumer,United States,Houston,Texas,Central,OFF-ST-10000585
CC-12475,Cindy Chapman,Cindy,Female,Consumer,United States,New York City,New York,East,OFF-AP-10001564
DL-12865,Dan Lawera,Dan,Male,Consumer,United States,Greensboro,North Carolina,South,FUR-CH-10002965
AS-10090,Adam Shillingsburg,Adam,Male,Consumer,United States,Irving,Texas,Central,OFF-AR-10001860
NR-18550,Nick Radford,Nick,Male,Consumer,United States,Amarillo,Texas,Central,OFF-ST-10001558
EH-13765,Edward Hooks,Edward,Male,Corporate,United States,New York City,New York,East,OFF-AR-10001761
CB-12415,Christy Brittain,Christy,Female,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001628
SM-20905,Susan MacKendrick,Susan,Female,Consumer,United States,Newark,Ohio,East,OFF-PA-10001307
ND-18370,Natalie DeCherney,Natalie,Female,Consumer,United States,Louisville,Kentucky,South,OFF-EN-10003296
PJ-18835,Patrick Jones,Patrick,Male,Corporate,United States,Murfreesboro,Tennessee,South,OFF-AR-10003045
BF-11005,Barry Franz,Barry,Male,Home Office,United States,Los Angeles,California,West,TEC-AC-10002335
DM-13015,Darrin Martin,Darrin,Male,Consumer,United States,Encinitas,California,West,FUR-TA-10002855
ZD-21925,Zuschuss Donatelli,Zuschuss,Female,Consumer,United States,Chattanooga,Tennessee,South,OFF-ST-10002554
AH-10465,Amy Hunt,Amy,Female,Consumer,United States,San Francisco,California,West,OFF-LA-10000973
LW-16990,Lindsay Williams,Lindsay,Female,Corporate,United States,Henderson,Nevada,West,OFF-AP-10002118
RB-19465,Rick Bensley,Rick,Male,Home Office,United States,Tallahassee,Florida,South,OFF-AR-10001221
BE-11455,Brad Eason,Brad,Male,Home Office,United States,Lorain,Ohio,East,OFF-EN-10001539
AF-10870,Art Ferguson,Art,Male,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002253
BE-11455,Brad Eason,Brad,Male,Home Office,United States,Springfield,Missouri,Central,OFF-PA-10003302
GM-14500,Gene McClure,Gene,Male,Consumer,United States,Bakersfield,California,West,OFF-AP-10002403
CJ-12010,Caroline Jumper,Caroline,Female,Consumer,United States,New York City,New York,East,TEC-PH-10004977
GB-14530,George Bell,George,Male,Corporate,United States,Dover,Delaware,East,OFF-AR-10000614
CL-12565,Clay Ludtke,Clay,Male,Consumer,United States,Cleveland,Ohio,East,OFF-FA-10000585
TB-21625,Trudy Brown,Trudy,Female,Consumer,United States,Los Angeles,California,West,OFF-AR-10001770
SS-20590,Sonia Sunley,Sonia,Female,Consumer,United States,Seattle,Washington,West,OFF-AR-10004999
JW-16075,Julia West,Julia,Female,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10002043
PS-18970,Paul Stevenson,Paul,Male,Home Office,United States,New York City,New York,East,OFF-AP-10000576
RS-19420,Ricardo Sperren,Ricardo,Male,Corporate,United States,Los Angeles,California,West,TEC-PH-10001809
MB-18085,Mick Brown,Mick,Male,Consumer,United States,Houston,Texas,Central,TEC-PH-10003963
TH-21100,Thea Hendricks,Thea,Female,Consumer,United States,Salem,Virginia,South,TEC-PH-10001557
CV-12805,Cynthia Voltz,Cynthia,Female,Corporate,United States,Austin,Texas,Central,TEC-PH-10002103
RD-19720,Roger Demir,Roger,Male,Consumer,United States,Seattle,Washington,West,OFF-ST-10000798
CS-12400,Christopher Schild,Christopher,Male,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000062
GM-14500,Gene McClure,Gene,Male,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10001714
TT-21070,Ted Trevino,Ted,Male,Consumer,United States,Los Angeles,California,West,TEC-AC-10000991
VG-21805,Vivek Grady,Vivek,Male,Corporate,United States,Virginia Beach,Virginia,South,TEC-PH-10002624
FM-14215,Filia McAdams,Filia,Female,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002555
JM-15580,Jill Matthias,Jill,Female,Consumer,United States,Seattle,Washington,West,TEC-PH-10003092
HM-14860,Harry Marie,Harry,Male,Corporate,United States,New York City,New York,East,OFF-EN-10004386
VM-21835,Vivian Mathis,Vivian,Female,Consumer,United States,Mission Viejo,California,West,OFF-LA-10002195
LH-17155,Logan Haushalter,Logan,Male,Consumer,United States,Cincinnati,Ohio,East,OFF-PA-10003022
MK-17905,Michael Kennedy,Michael,Male,Corporate,United States,Jacksonville,Florida,South,OFF-PA-10000007
TH-21235,Tiffany House,Tiffany,Female,Corporate,United States,Yuma,Arizona,West,OFF-ST-10001228
SN-20710,Steve Nguyen,Steve,Male,Home Office,United States,Jackson,Mississippi,South,OFF-PA-10001215
TT-21220,Thomas Thornton,Thomas,Male,Consumer,United States,New York City,New York,East,OFF-AP-10003971
DP-13000,Darren Powers,Darren,Male,Consumer,United States,Fort Lauderdale,Florida,South,FUR-FU-10001867
MN-17935,Michael Nguyen,Michael,Male,Consumer,United States,Springfield,Ohio,East,OFF-PA-10004530
JR-15670,Jim Radford,Jim,Male,Consumer,United States,Middletown,Connecticut,East,FUR-CH-10003833
DO-13435,Denny Ordway,Denny,Male,Consumer,United States,Los Angeles,California,West,OFF-PA-10003656
SC-20095,Sanjit Chand,Sanjit,Female,Consumer,United States,Los Angeles,California,West,TEC-PH-10000148
RP-19855,Roy Phan,Roy,Male,Corporate,United States,Apopka,Florida,South,TEC-AC-10001990
AG-10900,Arthur Gainer,Arthur,Male,Consumer,United States,Waterbury,Connecticut,East,TEC-PH-10004667
LW-17215,Luke Weiss,Luke,Male,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10004227
EB-13930,Eric Barreto,Eric,Male,Consumer,United States,San Francisco,California,West,OFF-ST-10000352
LE-16810,Laurel Elliston,Laurel,Female,Consumer,United States,Arlington,Virginia,South,TEC-PH-10004833
BN-11515,Bradley Nguyen,Bradley,Male,Consumer,United States,New York City,New York,East,OFF-AR-10003958
BT-11395,Bill Tyler,Bill,Male,Corporate,United States,San Francisco,California,West,FUR-FU-10000629
RP-19855,Roy Phan,Roy,Male,Corporate,United States,Lafayette,Indiana,Central,OFF-PA-10000143
AH-10690,Anna Häberlin,Anna,Female,Corporate,United States,Los Angeles,California,West,OFF-EN-10002973
RB-19465,Rick Bensley,Rick,Male,Home Office,United States,Vallejo,California,West,OFF-AR-10003514
JK-15730,Joe Kamberova,Joe,Male,Consumer,United States,Asheville,North Carolina,South,FUR-CH-10004086
DB-13210,Dean Braden,Dean,Male,Consumer,United States,Port Saint Lucie,Florida,South,OFF-BI-10004364
EH-14125,Eugene Hildebrand,Eugene,Male,Home Office,United States,Colorado Springs,Colorado,West,OFF-ST-10003221
LH-17155,Logan Haushalter,Logan,Male,Consumer,United States,Los Angeles,California,West,OFF-LA-10000407
LC-16930,Linda Cazamias,Linda,Female,Corporate,United States,Sparks,Nevada,West,OFF-FA-10000134
CP-12340,Christine Phan,Christine,Female,Corporate,United States,Warwick,Rhode Island,East,TEC-PH-10001809
AS-10285,Alejandro Savely,Alejandro,Male,Corporate,United States,Dallas,Texas,Central,OFF-BI-10000343
SH-19975,Sally Hughsby,Sally,Female,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10004165
AF-10870,Art Ferguson,Art,Male,Consumer,United States,Passaic,New Jersey,East,OFF-AR-10000390
JF-15490,Jeremy Farry,Jeremy,Male,Consumer,United States,Athens,Georgia,South,FUR-TA-10001691
JE-15610,Jim Epp,Jim,Male,Corporate,United States,Los Angeles,California,West,OFF-PA-10000587
LD-17005,Lisa DeCherney,Lisa,Female,Consumer,United States,San Francisco,California,West,OFF-ST-10002486
KL-16645,Ken Lonsdale,Ken,Male,Consumer,United States,Chicago,Illinois,Central,OFF-SU-10001664
AP-10720,Anne Pryor,Anne,Female,Home Office,United States,Florence,Alabama,South,OFF-SU-10000432
CC-12370,Christopher Conant,Christopher,Male,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001539
EH-14125,Eugene Hildebrand,Eugene,Male,Home Office,United States,Newport News,Virginia,South,FUR-CH-10000785
DP-13390,Dennis Pardue,Dennis,Male,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001072
JB-16045,Julia Barnett,Julia,Female,Home Office,United States,Columbus,Georgia,South,OFF-PA-10004475
MS-17710,Maurice Satty,Maurice,Male,Consumer,United States,Fort Worth,Texas,Central,OFF-ST-10001272
TB-21280,Toby Braunhardt,Toby,Male,Consumer,United States,Washington,District of Columbia,East,OFF-PA-10004569
TH-21235,Tiffany House,Tiffany,Female,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002518
SV-20785,Stewart Visinsky,Stewart,Male,Consumer,United States,Santa Ana,California,West,OFF-ST-10001580
CP-12085,Cathy Prescott,Cathy,Female,Corporate,United States,Delray Beach,Florida,South,TEC-PH-10002890
CM-12235,Chris McAfee,Chris,Male,Consumer,United States,Milwaukee,Wisconsin,Central,FUR-FU-10002116
LA-16780,Laura Armstrong,Laura,Female,Corporate,United States,Detroit,Michigan,Central,OFF-LA-10003498
BS-11665,Brian Stugart,Brian,Male,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003394
LS-17245,Lynn Smith,Lynn,Female,Consumer,United States,Los Angeles,California,West,OFF-BI-10001072
VD-21670,Valerie Dominguez,Valerie,Female,Consumer,United States,Jackson,Mississippi,South,OFF-ST-10000934
KC-16675,Kimberly Carter,Kimberly,Female,Corporate,United States,Tallahassee,Florida,South,TEC-AC-10002857
CL-12565,Clay Ludtke,Clay,Male,Consumer,United States,Los Angeles,California,West,OFF-AR-10002221
TN-21040,Tanja Norvell,Tanja,Female,Home Office,United States,Park Ridge,Illinois,Central,FUR-FU-10002396
RL-19615,Rob Lucas,Rob,Male,Consumer,United States,Montgomery,Alabama,South,TEC-AC-10001714
RB-19360,Raymond Buch,Raymond,Male,Consumer,United States,Nashville,Tennessee,South,OFF-PA-10000357
MY-17380,Maribeth Yedwab,Maribeth,Female,Corporate,United States,Parker,Colorado,West,OFF-AP-10002082
RW-19690,Robert Waldorf,Robert,Male,Consumer,United States,Wilmington,North Carolina,South,TEC-AC-10001998
BG-11695,Brooke Gillingham,Brooke,Female,Corporate,United States,Cincinnati,Ohio,East,OFF-BI-10004828
AH-10690,Anna Häberlin,Anna,Female,Corporate,United States,Springfield,Virginia,South,TEC-PH-10000193
JM-16195,Justin MacKendrick,Justin,Male,Consumer,United States,Hamilton,Ohio,East,TEC-PH-10002923
NL-18310,Nancy Lomonaco,Nancy,Female,Home Office,United States,Los Angeles,California,West,OFF-ST-10003123
EM-14140,Eugene Moren,Eugene,Male,Home Office,United States,Superior,Wisconsin,Central,FUR-CH-10004287
JG-15310,Jason Gross,Jason,Male,Corporate,United States,Los Angeles,California,West,OFF-AP-10002892
EB-13750,Edward Becker,Edward,Male,Corporate,United States,Arlington,Virginia,South,OFF-BI-10001634
AT-10735,Annie Thurman,Annie,Female,Consumer,United States,Houston,Texas,Central,TEC-PH-10002115
BP-11290,Beth Paige,Beth,Female,Consumer,United States,Decatur,Illinois,Central,OFF-AP-10001124
NM-18520,Neoma Murray,Neoma,Female,Consumer,United States,New York City,New York,East,TEC-AC-10002006
KC-16255,Karen Carlisle,Karen,Female,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001281
EH-13765,Edward Hooks,Edward,Male,Corporate,United States,Seattle,Washington,West,OFF-AR-10001166
CP-12340,Christine Phan,Christine,Female,Corporate,United States,Los Angeles,California,West,OFF-PA-10002689
KD-16270,Karen Daniels,Karen,Female,Consumer,United States,Springfield,Virginia,South,OFF-PA-10000249
EN-13780,Edward Nazzal,Edward,Male,Consumer,United States,New York City,New York,East,OFF-BI-10003669
JS-15940,Joni Sundaresam,Joni,Female,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002133
JL-15235,Janet Lee,Janet,Female,Consumer,United States,Newark,Delaware,East,TEC-AC-10002550
CK-12205,Chloris Kastensmidt,Chloris,Female,Consumer,United States,Santa Clara,California,West,OFF-PA-10001790
KB-16600,Ken Brennan,Ken,Male,Corporate,United States,Seattle,Washington,West,OFF-PA-10001838
RC-19825,Roy Collins,Roy,Male,Consumer,United States,Chicago,Illinois,Central,TEC-MA-10003979
DB-13060,Dave Brooks,Dave,Male,Consumer,United States,Lowell,Massachusetts,East,OFF-AR-10001954
SC-20230,Scot Coram,Scot,Male,Corporate,United States,Lowell,Massachusetts,East,TEC-PH-10004531
CK-12595,Clytie Kelty,Clytie,Female,Consumer,United States,Little Rock,Arkansas,South,OFF-AR-10001227
RB-19795,Ross Baird,Ross,Male,Home Office,United States,Los Angeles,California,West,FUR-TA-10001889
ME-17320,Maria Etezadi,Maria,Female,Home Office,United States,Santa Barbara,California,West,TEC-PH-10001619
LP-17095,Liz Preis,Liz,Female,Consumer,United States,Fairfield,Ohio,East,OFF-FA-10004395
RD-19810,Ross DeVincentis,Ross,Male,Home Office,United States,New York City,New York,East,TEC-PH-10001425
FM-14290,Frank Merwin,Frank,Male,Home Office,United States,Bakersfield,California,West,OFF-LA-10004689
RS-19870,Roy Skaria,Roy,Male,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-FA-10003472
GM-14680,Greg Matthias,Greg,Male,Consumer,United States,Los Angeles,California,West,FUR-FU-10002045
TC-21295,Toby Carlisle,Toby,Male,Consumer,United States,Tallahassee,Florida,South,OFF-ST-10004337
DB-13210,Dean Braden,Dean,Male,Consumer,United States,San Francisco,California,West,FUR-TA-10002903
BF-11215,Benjamin Farhat,Benjamin,Male,Home Office,United States,Minneapolis,Minnesota,Central,TEC-PH-10002103
OT-18730,Olvera Toch,Olvera,Female,Consumer,United States,Los Angeles,California,West,OFF-PA-10001745
JB-16000,Joy Bell-,Joy,Female,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003883
MZ-17515,Mary Zewe,Mary,Female,Corporate,United States,Arlington,Texas,Central,OFF-AP-10003278
ES-14020,Erica Smith,Erica,Female,Consumer,United States,New York City,New York,East,FUR-BO-10001811
SE-20110,Sanjit Engle,Sanjit,Female,Consumer,United States,Seattle,Washington,West,FUR-CH-10001215
SV-20365,Seth Vernon,Seth,Male,Consumer,United States,Los Angeles,California,West,TEC-AC-10003911
DV-13045,Darrin Van Huff,Darrin,Male,Corporate,United States,Los Angeles,California,West,TEC-MA-10000904
SC-20770,Stewart Carmichael,Stewart,Male,Corporate,United States,Decatur,Alabama,South,OFF-ST-10002370
SC-20725,Steven Cartwright,Steven,Male,Consumer,United States,Wilmington,Delaware,East,OFF-PA-10002689
PO-19180,Philisse Overcash,Philisse,Female,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10000369
CR-12730,Craig Reiter,Craig,Male,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10000990
CB-12415,Christy Brittain,Christy,Female,Consumer,United States,Long Beach,New York,East,TEC-PH-10004896
EA-14035,Erin Ashbrook,Erin,Female,Corporate,United States,Pasadena,California,West,OFF-PA-10000575
AW-10930,Arthur Wiediger,Arthur,Male,Home Office,United States,Houston,Texas,Central,OFF-BI-10003694
SC-20050,Sample Company A,Sample,Female,Home Office,United States,Jackson,Michigan,Central,OFF-BI-10003460
SS-20590,Sonia Sunley,Sonia,Female,Consumer,United States,Wichita,Kansas,Central,OFF-BI-10004410
PV-18985,Paul Van Hugh,Paul,Male,Home Office,United States,San Francisco,California,West,OFF-BI-10001721
MH-17290,Marc Harrigan,Marc,Male,Home Office,United States,Los Angeles,California,West,OFF-BI-10004094
EB-13705,Ed Braxton,Ed,Male,Corporate,United States,Anaheim,California,West,OFF-SU-10004498
JS-15685,Jim Sink,Jim,Male,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004782
VM-21835,Vivian Mathis,Vivian,Female,Consumer,United States,Boca Raton,Florida,South,FUR-FU-10001475
AR-10825,Anthony Rawles,Anthony,Male,Corporate,United States,Seattle,Washington,West,OFF-BI-10000309
LS-17245,Lynn Smith,Lynn,Female,Consumer,United States,Houston,Texas,Central,OFF-BI-10004364
BD-11320,Bill Donatelli,Bill,Male,Consumer,United States,Los Angeles,California,West,OFF-BI-10003091
JL-15175,James Lanier,James,Male,Home Office,United States,Chattanooga,Tennessee,South,OFF-BI-10001628
JJ-15445,Jennifer Jackson,Jennifer,Female,Consumer,United States,Newark,Delaware,East,OFF-AR-10002467
TB-21055,Ted Butterfield,Ted,Male,Consumer,United States,Troy,New York,East,OFF-FA-10004248
IG-15085,Ivan Gibson,Ivan,Male,Consumer,United States,San Diego,California,West,TEC-AC-10003911
FM-14380,Fred McMath,Fred,Male,Consumer,United States,New York City,New York,East,OFF-BI-10003350
MV-18190,Mike Vittorini,Mike,Male,Consumer,United States,Los Angeles,California,West,OFF-FA-10000936
LC-16885,Lena Creighton,Lena,Female,Consumer,United States,Longmont,Colorado,West,OFF-PA-10000809
CP-12340,Christine Phan,Christine,Female,Corporate,United States,Waterbury,Connecticut,East,FUR-FU-10001934
DM-13345,Denise Monton,Denise,Female,Corporate,United States,Rochester,New York,East,OFF-AP-10002191
BT-11440,Bobby Trafton,Bobby,Male,Consumer,United States,Frankfort,Illinois,Central,OFF-PA-10001776
KC-16255,Karen Carlisle,Karen,Female,Corporate,United States,San Francisco,California,West,TEC-PH-10002468
LH-16900,Lena Hernandez,Lena,Female,Consumer,United States,Dover,Delaware,East,TEC-PH-10002890
DP-13105,Dave Poirier,Dave,Male,Corporate,United States,Salinas,California,West,TEC-AC-10002926
CG-12040,Catherine Glotzbach,Catherine,Female,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002468
RC-19825,Roy Collins,Roy,Male,Consumer,United States,Pasadena,California,West,OFF-BI-10001757
EA-14035,Erin Ashbrook,Erin,Female,Corporate,United States,Carrollton,Texas,Central,OFF-LA-10000443
BS-11365,Bill Shonely,Bill,Male,Corporate,United States,Oklahoma City,Oklahoma,Central,OFF-SU-10002189
AS-10090,Adam Shillingsburg,Adam,Male,Consumer,United States,New York City,New York,East,TEC-PH-10004093
KB-16600,Ken Brennan,Ken,Male,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10002498
IM-15070,Irene Maddox,Irene,Female,Consumer,United States,New York City,New York,East,OFF-BI-10003305
MG-17695,Maureen Gnade,Maureen,Female,Consumer,United States,Buffalo,New York,East,OFF-ST-10002352
RD-19900,Ruben Dartt,Ruben,Male,Consumer,United States,San Francisco,California,West,OFF-PA-10002741
SM-20005,Sally Matthias,Sally,Female,Consumer,United States,New York City,New York,East,OFF-AR-10000896
